CREATE TABLE "customers" ("CustomerID" BIGINT NOT NULL, "_First" TEXT, "_Last" TEXT, "StreetAddress" TEXT, "City" TEXT, "State" TEXT, "ZipCode" BIGINT, "Email" TEXT, "PhoneNumber" TEXT, "FirstPurchaseDate" DATE, "SubscribedToEmailList" TEXT, "Gender" TEXT, PRIMARY KEY ("CustomerID"));
CREATE TABLE "geolocation" ("LocationID" BIGINT NOT NULL, "Latitude" DOUBLE PRECISION, "Longitude" DOUBLE PRECISION, PRIMARY KEY ("LocationID"));
CREATE TABLE "_location" ("LocationID" BIGINT NOT NULL, "LocationName" TEXT, "StreetAddress" TEXT, "City" TEXT, "State" TEXT, "ZipCode" BIGINT, PRIMARY KEY ("LocationID"));
CREATE TABLE "rootbeerbrand" ("BrandID" BIGINT NOT NULL, "BrandName" TEXT, "FirstBrewedYear" BIGINT, "BreweryName" TEXT, "City" TEXT, "State" TEXT, "Country" TEXT, "Description" TEXT, "CaneSugar" TEXT, "CornSyrup" TEXT, "Honey" TEXT, "ArtificialSweetener" TEXT, "Caffeinated" TEXT, "Alcoholic" TEXT, "AvailableInCans" TEXT, "AvailableInBottles" TEXT, "AvailableInKegs" TEXT, "Website" TEXT, "FacebookPage" TEXT, "Twitter" TEXT, "WholesaleCost" DOUBLE PRECISION, "CurrentRetailPrice" DOUBLE PRECISION, PRIMARY KEY ("BrandID"));
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (112690, 'Tom', 'Hanks', '9375 Ahart Way', 'Ryde', 'CA', 95680, 'hanks_t5@mail.com', '(916) 165-9126', '2012-09-02'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (116690, 'Christian', 'Wellisch', '8725 Capistrano Way', 'Sacramento', 'CA', 94208, 'wellisch.c@mail.com', '(916) 811-7804', '2013-02-27'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (116934, 'Audrey', 'Tapp', '2816 West Pkwy', 'Sacramento', 'CA', 94267, 't_audrey94@outlook.com', '(916) 711-5520', '2012-12-06'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (119406, 'Dallas', 'Braden', '9638 Chambord Ct', 'Sacramento', 'CA', 94204, 'dallas_b89@aol.com', '(916) 632-6107', '2013-06-20'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (121639, 'D.J.', 'Countess', '608 Alder Creek Dr', 'Sacramento', 'CA', 94263, 'c_d.j.31@yahoo.com', '(916) 705-6650', '2012-12-11'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (122818, 'Beatrice', 'Abramson', '716 Durness Way', 'Sacramento', 'CA', 94257, 'beatrice.a@yahoo.com', '(916) 324-4893', '2012-09-14'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (127472, 'George', 'Stanich', '4486 Gloriann Way', 'Ryde', 'CA', 95680, 'sgeorge@fastmail.com', '(916) 161-3581', '2012-12-14'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (128131, 'Tim', 'Ocel', '6962 Gardenside Ct', 'Sacramento', 'CA', 95830, 'tim_o33@icloud.com', '(916) 775-1818', '2013-05-12'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (132454, 'Dawn', 'Childress', '4237 Rock House Cir N', 'Sacramento', 'CA', 95825, 'dawnc@mail.com', '(916) 622-7783', '2012-08-15'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (134457, 'Alice', 'Novak', '1573 Layton Dr', 'Sacramento', 'CA', 94273, 'n.alice@outlook.com', '(916) 725-1543', '2013-01-13'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (137696, 'Sherry', 'Metz', '9054 Ladefonos Ct', 'Ryde', 'CA', 95680, 'metzs@zoho.com', '(916) 405-4103', '2012-09-05'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (143878, 'Sylvia', 'Finley', '4892 Waterash Way', 'Sacramento', 'CA', 95821, 'sylviaf61@icloud.com', '(916) 847-9725', '2013-08-27'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (145929, 'Joyce', 'Meadows', '3426 Cliff Breeze Pl', 'Sacramento', 'CA', 95860, 'joycem26@gmail.com', '(916) 607-8534', '2013-04-20'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (147216, 'Cassandra', 'Whyte', '7635 Amelia Earhart Ave', 'Sacramento', 'CA', 95838, 'c.whyte71@hotmail.com', '(916) 454-6170', '2013-05-29'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (147218, 'Madeleine', 'Savoie', '884 J St', 'Sacramento', 'CA', 94229, 'm.savoie@aol.com', '(916) 360-9980', '2013-09-14'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (147543, 'Bud', 'Stewart', '211 Maple Glen Rd', 'Sacramento', 'CA', 94273, 'bstewart@aol.com', '(916) 306-2673', '2012-07-26'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (149240, 'Frenchy', 'Bordagaray', '7125 Fig St', 'Sacramento', 'CA', 94237, 'frenchy.b@outlook.com', '(916) 767-7375', '2012-12-01'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (154427, 'Mark', 'McLemore', '1215 Rodeo Dr', 'Sacramento', 'CA', 95860, 'mmark@aol.com', '(916) 427-5321', '2013-01-18'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (157388, 'David', 'Cooke', '9830 Bradshaw Rd', 'Sacramento', 'CA', 94288, 'david_c78@aol.com', '(916) 884-9338', '2012-11-24'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (157695, 'Catherine', 'Doane', '7530 Silent Wings Way', 'Sacramento', 'CA', 94207, 'catherine_d44@mail.com', '(916) 234-4342', '2013-03-08'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (158310, 'Doris', 'Garrett', '2178 Yellowhammer Ct', 'Carmichael', 'CA', 95608, 'garrett.d@hotmail.com', '(916) 637-6027', '2012-09-14'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (158528, 'Lauren', 'McFall', '7229 Calle Verde Ct', 'Sacramento', 'CA', 95813, 'mcfall_l@fastmail.com', '(916) 631-0207', '2013-05-31'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (160392, 'Randall', 'Bal', '136 Marble Crest Ct', 'Courtland', 'CA', 95615, 'randall_b@mail.com', '(916) 745-1867', '2012-07-23'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (161175, 'Adam', 'Jennings', '1063 Wintermist Ct', 'Sacramento', 'CA', 95813, 'jennings_a@hotmail.com', '(916) 920-8314', '2013-08-01'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (161942, 'Harvey', 'Nitz', '8146 Meghan Way', 'Sacramento', 'CA', 94254, 'harvey.n@mail.com', '(916) 847-7490', '2012-08-15'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (162236, 'Naomi', 'Donald', '3661 Symphony Ct', 'Sacramento', 'CA', 94206, 'dnaomi1@fastmail.com', '(916) 873-6274', '2013-01-02'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (166135, 'Adam', 'Jahn', '138 Petaluma Ct', 'Folsom', 'CA', 95763, 'adam.j@gmail.com', '(916) 414-1121', '2012-07-09'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (166612, 'Eric', 'Hansen', '809 Rancho Roble Way', 'Sacramento', 'CA', 94284, 'ehansen@icloud.com', '(916) 926-3079', '2012-07-04'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (166735, 'Susan', 'Howard', '9290 Winoco Ct', 'Sacramento', 'CA', 94279, 'showard45@mail.com', '(916) 994-3095', '2013-01-10'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (168607, 'Angela', 'Metzger', '4482 Stillwater Way', 'Sacramento', 'CA', 94239, 'angela.m@icloud.com', '(916) 718-6376', '2013-03-23'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (170500, 'Violet', 'Ramey', '2398 Brand Way', 'Sacramento', 'CA', 95853, 'rameyv72@outlook.com', '(916) 185-1028', '2012-11-01'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (173125, 'Timothy', 'Busfield', '7453 Halo Ave', 'Sacramento', 'CA', 95866, 'b_timothy@hotmail.com', '(916) 944-4071', '2013-07-27'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (173380, 'Charles', 'Mann', '3691 Fox Hollow Ln', 'Citrus Heights', 'CA', 95611, 'charlesm7@gmail.com', '(916) 808-5313', '2013-05-24'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (175871, 'Larry', 'Linville', '4792 Butterfield Way', 'Sacramento', 'CA', 95899, 'llarry@mail.com', '(916) 602-0788', '2012-11-05'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (175940, 'Derek', 'Miles', '4409 Brook Bay Way', 'Walnut Grove', 'CA', 95690, 'mderek@icloud.com', '(916) 920-3277', '2012-07-19'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (178806, 'Mary', 'Whipple', '8552 Meadowglen Ave', 'Sacramento', 'CA', 94205, 'mary.w@icloud.com', '(916) 334-1354', '2013-03-18'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (182040, 'Matt', 'Walbeck', '910 Garner Ct', 'Sacramento', 'CA', 94232, 'mwalbeck@yahoo.com', '(916) 626-7780', '2013-04-19'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (183797, 'Maxine', 'Hamer', '383 Colonsay Way', 'Rancho Cordova', 'CA', 95741, 'maxineh6@mail.com', '(916) 760-1573', '2012-11-11'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (185863, 'Constance', 'Gonzalez', '1684 Country Haven Ct', 'Elk Grove', 'CA', 95624, 'c.gonzalez@aol.com', '(916) 530-7548', '2013-06-11'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (186353, 'Edith', 'Hutton', '5581 Merton Way', 'Sacramento', 'CA', 95815, 'edith.h@mail.com', '(916) 231-7479', '2013-04-25'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (189441, 'Jim', 'Loscutoff', '1526 Holiday Cove Ct', 'Sacramento', 'CA', 94252, 'l_jim@outlook.com', '(916) 758-2944', '2013-04-28'::DATE, 'TRUE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (189953, 'Brenda', 'Song', '7324 Moddison Ave', 'Carmichael', 'CA', 95608, 'sbrenda@gmail.com', '(916) 764-0472', '2012-08-11'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (190721, 'Priscilla', 'Oliver', '1339 Loazell Ct', 'Sacramento', 'CA', 95823, 'o.priscilla@aol.com', '(916) 437-6201', '2012-10-22'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (191050, 'Charlene', 'Boss', '9938 Longridge Way', 'Sacramento', 'CA', 95864, 'boss.c@icloud.com', '(916) 691-8473', '2013-09-12'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (191951, 'Megan', 'Musgrove', '3465 Pepperwood Knoll Ln', 'Sacramento', 'CA', 94285, 'megan_m@outlook.com', '(916) 636-4293', '2013-05-06'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (192738, 'Steve', 'Sax', '3117 Glacken Way', 'Sacramento', 'CA', 94257, 'steve.s@aol.com', '(916) 626-8021', '2013-05-20'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (193914, 'Toni', 'Storey', '6919 Middle River Ct', 'Sacramento', 'CA', 94262, 't_storey37@gmail.com', '(916) 273-0311', '2013-05-04'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (193968, 'Marjorie', 'Pettus', '2049 Meadowbrook Rd', 'Sacramento', 'CA', 94294, 'p_marjorie@yahoo.com', '(916) 926-9258', '2012-10-13'::DATE, 'FALSE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (194680, 'Sasha', 'Victorine', '2258 Bowie Ct', 'Courtland', 'CA', 95615, 'victorine.s@mail.com', '(916) 126-2016', '2013-04-07'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (196068, 'Theresa', 'Mireles', '1869 Bulwick Ct', 'Sacramento', 'CA', 95816, 'm_theresa83@mail.com', '(916) 930-1409', '2013-07-05'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (197102, 'Renee', 'Galyan', '8918 Mossy Bank Dr', 'Sacramento', 'CA', 94207, 'g_renee59@yahoo.com', '(916) 574-6429', '2013-07-11'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (199895, 'Philip', 'Levine', '6467 Ferragamo Way', 'Sacramento', 'CA', 95835, 'lphilip24@yahoo.com', '(916) 426-0676', '2012-10-07'::DATE, 'FALSE', 'M');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (200272, 'Jane', 'O''Neill', '3709 Sunfaire Ln', 'Mather', 'CA', 95655, 'ojane@hotmail.com', '(916) 347-7544', '2013-03-07'::DATE, 'TRUE', 'F');
INSERT INTO "customers" ("CustomerID", "_First", "_Last", "StreetAddress", "City", "State", "ZipCode", "Email", "PhoneNumber", "FirstPurchaseDate", "SubscribedToEmailList", "Gender") VALUES (202612, 'LeVar', 'Burton', '9224 Belladonna Ct', 'Sacramento', 'CA', 94271, 'b_levar@mail.com', '(916) 123-3788', '2013-07-17'::DATE, 'FALSE', 'M');
